pollinator,day,hour,min,plot,plant,number,sex,shade,note,is.pollinator
Eristalis_interrupta,14,15,40,66,Sel_car,1,m,0,NA,T
Eristalis_interrupta,15,15,44,68,Sel_car,2,F,0,NA,T
Eristalis_interrupta,15,15,43,67,Sel_car,2,M,0,NA,T
Eristalis_interrupta,16,11,15,78,Dau_car,1,NA,0,NA,T
Eristalis_interrupta,16,12,31,77,Sel_car,3,F,0,NA,T
Eristalis_interrupta,15,9,20,58,Cen_jac,1,f,0,NA,T
Eristalis_interrupta,19,11,47,48,Sel_car,2,f,0,NA,T
Eristalis_interrupta,14,13,17,13,Suc_pra,1,f,0,NA,T
Eristalis_interrupta,17,14,10,14,Suc_pra,1,M,0,NA,T
Eristalis_interrupta,15,9,32,74,Dau_car,1,NA,0,NA,T
Eristalis_interrupta,14,12,2,79,Cen_jac,1,F,0,NA,T
Eristalis_interrupta,16,9,49,48,Ach_mil,1,f,0,NA,T
Eristalis_interrupta,15,16,16,18,Suc_pra,1,F,0,NA,T
Eristalis_interrupta,19,12,24,70,Cen_jac,1,NA,0,NA,T
Eristalis_interrupta,15,14,49,48,Pim_sax,1,F,0,NA,T
Eristalis_interrupta,15,12,54,69,Sel_car,1,M,0,NA,T
Eristalis_interrupta,16,12,35,79,Cen_jac,1,F,0,NA,T
Eristalis_interrupta,15,16,0,78,Dau_car,1,M,0,NA,T
Eristalis_interrupta,14,8,17,10,Suc_pra,2,F,0,NA,T
Eristalis_interrupta,14,16,14,48,Sel_car,1,M,0,NA,T
Eristalis_interrupta,16,11,3,67,Cen_jac,1,NA,0,"fouká vítr, proto pestřenky přesedají z apiácek na chrpy",T
Eristalis_interrupta,15,15,4,60,Sel_car,1,F,0,NA,T
Eristalis_interrupta,20,12,58,52,Ach_pta,1,m,0,NA,T
Eristalis_interrupta,14,15,16,49,Sel_car,1,f,0,NA,T
Eristalis_interrupta,14,10,25,48,Sel_car,2,F,0,NA,T
Eristalis_interrupta,14,12,2,79,Pim_sax,1,NA,0,NA,T
Eristalis_interrupta,15,9,37,76,Pim_sax,1,NA,0,NA,T
Eristalis_interrupta,14,14,36,85,Ach_pta,1,NA,0,NA,T
Eristalis_interrupta,14,17,14,13,Suc_pra,1,f,0.9,NA,T
Eristalis_interrupta,19,16,3,49,Pim_sax,1,M,0,NA,T
Eristalis_interrupta,20,12,32,48,Sel_car,1,M,0,NA,T
Eristalis_interrupta,19,14,52,9,Suc_pra,1,F,0,NA,T
Eristalis_interrupta,14,15,57,79,Cen_jac,1,NA,0,NA,T
Eristalis_interrupta,15,13,5,74,Sel_car,1,M,0,NA,T
Eristalis_interrupta,15,10,43,77,Sel_car,5,F,0,NA,T
Eristalis_interrupta,15,14,15,35,Cen_jac,1,F,0,NA,T
Eristalis_interrupta,20,12,38,50,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,15,8,46,L4,Ach_pta,1,F,0,NA,T
Eristalis_interrupta,16,14,27,77,Ach_pta,1,NA,0,NA,T
Eristalis_interrupta,16,12,5,5,Suc_pra,1,f,0,NA,T
Eristalis_interrupta,15,16,56,40,Pim_sax,1,NA,0,NA,T
Eristalis_interrupta,15,12,44,66,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,15,11,36,10,Suc_pra,1,NA,0,NA,T
Eristalis_interrupta,16,12,9,9,Suc_pra,2,NA,0,NA,T
Eristalis_interrupta,19,12,21,67,Pim_sax,1,NA,0,NA,T
Eristalis_interrupta,14,10,32,50,Sel_car,1,F,0,NA,T
Eristalis_interrupta,15,13,20,L4,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,16,15,23,48,Pim_sax,1,F,0,NA,T
Eristalis_interrupta,16,12,9,64,Ach_pta,1,F,0,NA,T
Eristalis_interrupta,14,17,49,48,Cen_jac,1,F,0,NA,T
Eristalis_interrupta,14,16,17,49,Leu_vul,1,F,0,NA,T
Eristalis_interrupta,14,14,58,76,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,16,12,17,68,Sel_car,1,M,0,NA,T
Eristalis_interrupta,15,14,24,40,Pim_sax,1,F,0,NA,T
Eristalis_interrupta,14,17,38,10,Suc_pra,1,F,0,NA,T
Eristalis_interrupta,16,16,0,67,Sel_car,2,F,0,NA,T
Eristalis_interrupta,18,13,34,67,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,15,14,46,47,Sel_car,1,F,0,NA,T
Eristalis_interrupta,14,14,16,48,Sel_car,1,f,0,NA,T
Eristalis_interrupta,16,12,24,74,Dau_car,1,F,0,NA,T
Eristalis_interrupta,15,11,51,47,San_off,1,F,0,NA,T
Eristalis_interrupta,14,15,17,67,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,15,10,37,76,Sel_car,2,F,0,NA,T
Eristalis_interrupta,15,9,14,67,Sel_car,2,m,0,NA,T
Eristalis_interrupta,18,10,39,9,Suc_pra,1,M,0,NA,T
Eristalis_interrupta,14,13,13,27,Ach_pta,1,F,0,NA,T
Eristalis_interrupta,15,11,52,L1,Ang_syl,1,M,0,NA,T
Eristalis_interrupta,14,16,0,81,Cen_jac,1,f,0,NA,T
Eristalis_interrupta,14,14,15,L4,Ach_pta,1,F,0,NA,T
Eristalis_interrupta,14,15,2,74,Dau_car,1,NA,0,NA,T
Eristalis_interrupta,16,14,18,68,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,14,11,39,75,Pim_sax,1,NA,0,NA,T
Eristalis_interrupta,19,15,0,55,Ach_pta,1,F,0,NA,T
Eristalis_interrupta,15,18,0,75,Sel_car,1,f,0,NA,T
Eristalis_interrupta,15,11,35,9,Suc_pra,1,NA,0,NA,T
Eristalis_interrupta,16,15,19,46,Pim_sax,1,M,0,NA,T
Eristalis_interrupta,19,16,44,77,Ach_pta,1,F,0,NA,T
Eristalis_interrupta,16,15,24,49,Cen_jac,1,F,0,NA,T
Eristalis_interrupta,16,16,18,74,Ach_pta,1,M,0,NA,T
Eristalis_interrupta,19,14,48,5,Suc_pra,1,F,0,NA,T
Eristalis_interrupta,19,16,48,81,Cen_jac,1,NA,0,NA,T
Eristalis_interrupta,18,12,7,78,Sel_car,1,F,0,NA,T
Eristalis_interrupta,16,13,51,49,Sel_car,1,f,0,NA,T
Eristalis_interrupta,16,11,16,79,Cen_jac,1,f,0,NA,T
Eristalis_interrupta,15,17,15,49,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,16,11,47,48,Sel_car,1,F,0,NA,T
Eristalis_interrupta,16,16,27,79,Cen_jac,1,F,0,NA,T
Eristalis_interrupta,14,11,48,78,Dau_car,1,M,0,NA,T
Eristalis_interrupta,15,12,44,66,Sel_car,2,NA,0,NA,T
Eristalis_interrupta,14,16,36,60,Sel_car,1,M,0,NA,T
Eristalis_interrupta,15,11,45,45,Pim_sax,1,F,0,NA,T
Eristalis_interrupta,14,15,55,78,Sel_car,2,NA,0,NA,T
Eristalis_interrupta,16,14,46,22,Cir_pal,1,F,0,NA,T
Eristalis_interrupta,15,16,55,49,Sel_car,1,f,0,NA,T
Eristalis_interrupta,16,12,7,63,Cen_jac,1,F,0,NA,T
Eristalis_interrupta,15,17,11,48,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,14,12,36,13,Suc_pra,1,M,0,NA,T
Eristalis_interrupta,15,17,52,67,Sel_car,1,f,0,NA,T
Eristalis_interrupta,14,12,36,13,Suc_pra,1,F,0,NA,T
Eristalis_interrupta,16,14,16,66,Ach_pta,1,f,0,NA,T
Eristalis_interrupta,16,12,28,76,Sel_car,1,F,0,NA,T
Eristalis_interrupta,15,17,36,60,San_off,1,M,0,NA,T
Eristalis_interrupta,16,9,15,10,Suc_pra,1,NA,0,NA,T
Eristalis_interrupta,16,14,27,77,Sel_car,1,m,0,NA,T
Eristalis_interrupta,16,9,6,74,Dau_car,1,M,0,NA,T
Eristalis_interrupta,16,14,24,74,Dau_car,1,f,0,NA,T
Eristalis_interrupta,15,10,32,36,Pim_sax,1,F,0,NA,T
Eristalis_interrupta,15,14,49,48,Sel_car,1,F,0,NA,T
Eristalis_interrupta,15,16,1,11,Ach_pta,1,NA,0,NA,T
Eristalis_interrupta,15,16,1,79,Pim_sax,1,F,0,NA,T
Eristalis_interrupta,15,11,9,5,Suc_pra,1,m,0,NA,T
Eristalis_interrupta,19,12,27,14,Suc_pra,1,F,0,NA,T
Eristalis_interrupta,15,15,46,69,Leu_vul,1,F,0,NA,T
Eristalis_interrupta,15,11,9,5,Suc_pra,1,f,0,NA,T
Eristalis_interrupta,18,11,26,94,Ach_pta,1,M,0,NA,T
Eristalis_interrupta,19,14,59,14,Suc_pra,1,M,0,NA,T
Eristalis_interrupta,16,11,14,77,Sel_car,1,f,0,NA,T
Eristalis_interrupta,15,9,8,65,Sel_car,1,f,0,NA,T
Eristalis_interrupta,14,13,9,9,Suc_pra,1,NA,0,NA,T
Eristalis_interrupta,15,16,1,79,Cen_jac,1,F,0,NA,T
Eristalis_interrupta,19,12,21,67,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,14,15,19,66,Sel_car,2,NA,0,NA,T
Eristalis_interrupta,16,9,1,68,Sel_car,1,F,0,NA,T
Eristalis_interrupta,16,16,27,79,Cen_jac,1,M,0,NA,T
Eristalis_interrupta,15,13,38,11,Ach_pta,2,F,0,NA,T
Eristalis_interrupta,14,15,55,78,Sel_car,1,f,0,NA,T
Eristalis_interrupta,14,13,14,11,Ach_pta,1,NA,0,NA,T
Eristalis_interrupta,14,16,29,25,Pot_ere,1,F,0,NA,T
Eristalis_interrupta,15,13,34,9,Suc_pra,1,F,0,NA,T
Eristalis_interrupta,16,11,12,76,Dau_car,1,NA,0,NA,T
Eristalis_interrupta,17,15,43,18,Suc_pra,1,NA,0,NA,T
Eristalis_interrupta,15,10,13,L3,Suc_pra,1,F,0.95,NA,T
Eristalis_interrupta,15,9,14,67,Sel_car,1,f,0,NA,T
Eristalis_interrupta,15,12,47,67,Sel_car,1,F,0,NA,T
Eristalis_interrupta,19,15,7,18,Men_arv,1,M,0,NA,T
Eristalis_interrupta,14,11,46,77,Sel_car,2,F,0,NA,T
Eristalis_interrupta,20,10,45,68,Pim_sax,1,NA,0,NA,T
Eristalis_interrupta,16,11,42,44,Cen_jac,1,F,0,NA,T
Eristalis_interrupta,19,13,35,L1,Ang_syl,1,F,0,NA,T
Eristalis_interrupta,16,15,13,44,Cen_jac,1,F,0,NA,T
Eristalis_interrupta,19,14,47,4,Cen_jac,1,F,0,NA,T
Eristalis_interrupta,16,14,45,21,Suc_pra,1,F,0,NA,T
Eristalis_interrupta,16,15,58,65,San_off,1,M,0,NA,T
Eristalis_interrupta,15,9,14,10,Suc_pra,2,F,0,NA,T
Eristalis_interrupta,19,11,45,46,Sel_car,1,m,0,NA,T
Eristalis_interrupta,16,11,46,47,San_off,2,F,0,NA,T
Eristalis_interrupta,14,15,44,68,Sel_car,1,m,0,NA,T
Eristalis_interrupta,16,15,40,62,Pru_vul,1,F,0,NA,T
Eristalis_interrupta,19,12,58,26,Pot_ere,1,F,0,NA,T
Eristalis_interrupta,20,13,1,59,Pim_sax,1,NA,0,NA,T
Eristalis_interrupta,19,11,56,57,Cen_jac,1,f,0,NA,T
Eristalis_interrupta,16,15,38,61,Cen_jac,1,F,0,NA,T
Eristalis_interrupta,19,16,0,82,Cen_jac,1,F,0,NA,T
Eristalis_interrupta,14,16,32,59,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,15,11,39,12,Suc_pra,1,NA,0,NA,T
Eristalis_interrupta,19,10,40,13,Suc_pra,1,f,0,NA,T
Eristalis_interrupta,19,12,40,18,Suc_pra,2,F,0,NA,T
Eristalis_interrupta,18,14,51,60,Sel_car,1,F,0,NA,T
Eristalis_interrupta,14,15,52,76,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,16,15,26,L4,Ach_pta,1,NA,0,NA,T
Eristalis_interrupta,14,15,26,59,Sel_car,1,m,0,NA,T
Eristalis_interrupta,16,11,14,77,Cen_jac,1,f,0,NA,T
Eristalis_interrupta,15,15,21,9,Suc_pra,1,NA,0,NA,T
Eristalis_interrupta,17,16,45,48,Sel_car,2,NA,0,NA,T
Eristalis_interrupta,20,13,52,L2,Ach_pta,1,NA,0,NA,T
Eristalis_interrupta,19,13,0,88,Cen_jac,1,NA,0,NA,T
Eristalis_interrupta,14,11,2,62,Sel_car,1,M,0,NA,T
Eristalis_interrupta,17,16,20,77,Sel_car,1,M,0,NA,T
Eristalis_interrupta,14,15,51,75,Leu_vul,1,m,0,NA,T
Eristalis_interrupta,20,10,36,65,Sel_car,1,M,0,NA,T
Eristalis_interrupta,14,10,24,47,Pim_sax,1,F,0,NA,T
Eristalis_interrupta,15,11,8,4,San_off,1,NA,0,NA,T
Eristalis_interrupta,18,14,48,61,Ser_tin,1,NA,0,NA,T
Eristalis_interrupta,19,12,44,20,Ach_pta,1,NA,0,NA,T
Eristalis_interrupta,14,8,30,13,Suc_pra,1,F,0,NA,T
Eristalis_interrupta,15,13,41,13,Suc_pra,1,M,0,NA,T
Eristalis_interrupta,14,15,53,77,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,15,12,51,68,Sel_car,1,F,0,NA,T
Eristalis_interrupta,15,15,56,9,Suc_pra,2,F,0,NA,T
Eristalis_interrupta,15,9,11,66,Sel_car,1,NA,0,NA,T
Eristalis_interrupta,16,11,11,75,Sel_car,1,m,0,NA,T
Eristalis_intricaria,16,14,45,21,Suc_pra,1,M,0,NA,T
Eristalis_intricaria,16,11,5,9,Suc_pra,2,M,0,NA,T
Eristalis_intricaria,14,17,10,10,Suc_pra,1,NA,0,NA,T
Eristalis_intricaria,14,17,15,14,Suc_pra,1,f,0.2,NA,T
Eristalis_intricaria,15,17,25,10,Suc_pra,1,M,0,NA,T
Eristalis_intricaria,19,10,34,18,Suc_pra,1,f,0,NA,T
Eristalis_intricaria,14,13,17,13,Suc_pra,1,m,0,NA,T
Eristalis_intricaria,16,9,15,10,Suc_pra,1,NA,0,NA,T
Eristalis_intricaria,17,15,2,9,Suc_pra,1,M,0,NA,T
Eristalis_intricaria,14,8,17,10,Suc_pra,1,F,0,NA,T
Eristalis_intricaria,14,15,56,8,Suc_pra,1,F,0,NA,T
Eristalis_lineata_B,16,11,51,51,Sel_car,1,NA,0,NA,T
Eristalis_lineata_B,16,15,32,55,Ach_pta,1,NA,0,NA,T
Eristalis_lineata_B,14,11,36,74,Dau_car,1,NA,0,NA,T
Eristalis_lineata_B,15,16,12,86,Ach_pta,1,F,0,NA,T
Eristalis_lineata_B,16,8,58,67,Sel_car,1,NA,0,NA,T
Eristalis_pertinax,15,10,43,77,Sel_car,1,F,0,NA,T
Eristalis_pertinax,15,10,43,77,Sel_car,1,M,0,NA,T
Eristalis_pertinax,16,16,20,76,Sel_car,1,NA,0,NA,T
Eristalis_pertinax,16,11,16,79,Cen_jac,1,m,0,NA,T
Eristalis_pertinax,15,9,45,L5,Hyp_mac,2,NA,0,NA,T
Eristalis_pertinax,14,11,36,74,Dau_car,1,M,0,NA,T
Eristalis_pertinax,15,10,43,77,Cen_jac,1,NA,0,NA,T
Eristalis_pertinax,16,9,27,80,Dau_car,1,F,0,NA,T
Eristalis_pertinax,15,9,14,67,Sel_car,2,m,0,NA,T
Eristalis_pertinax,14,11,46,77,Sel_car,1,F,0,NA,T
Eristalis_pertinax,16,9,1,68,Pim_sax,1,F,0,NA,T
Eristalis_pertinax,15,11,33,L5,Hyp_mac,1,NA,0,NA,T
Eristalis_pertinax,16,13,52,50,Sel_car,1,NA,0,NA,T
Eristalis_pertinax,14,15,17,67,Sel_car,1,NA,0,NA,T
Eristalis_pertinax,16,12,35,79,Dau_car,1,F,0,NA,T
Eristalis_pertinax,16,9,6,74,Dau_car,1,NA,0,NA,T
Eristalis_pertinax,19,13,35,L1,Cir_pal,1,M,0,NA,T
Eristalis_pertinax,16,9,28,81,Cen_jac,1,F,0,NA,T
Eristalis_pertinax,15,9,17,68,Sel_car,2,NA,0,NA,T
Eristalis_pertinax,16,9,18,77,Sel_car,2,M,0.3,NA,T
Eristalis_pertinax,14,14,12,L5,Sel_car,1,F,0,NA,T
Eristalis_pertinax,15,12,51,68,Sel_car,1,F,0,NA,T
Eristalis_pertinax,15,9,37,76,Sel_car,1,f,0,NA,T
Eristalis_pertinax,15,10,29,74,Dau_car,1,F,0,NA,T
Eristalis_pertinax,14,18,16,67,Sel_car,1,M,0,NA,T
Eristalis_pertinax,16,11,3,67,Cen_jac,1,m,0,NA,T
Eristalis_pertinax,17,15,24,49,Pim_sax,1,F,0,NA,T
Eristalis_pertinax,16,8,58,67,Sel_car,2,F,0,NA,T
Eristalis_pertinax,14,12,2,79,Dau_car,1,NA,0,NA,T
Eristalis_pertinax,14,11,42,76,Sel_car,1,F,0,NA,T
Eristalis_pertinax,20,13,1,55,Ach_pta,1,m,0,NA,T
Eristalis_pertinax,15,15,57,10,Suc_pra,2,F,0,NA,T
Eristalis_pertinax,15,10,43,77,Cen_jac,1,F,0,NA,T
Eristalis_pertinax,19,12,28,74,Dau_car,1,f,0,NA,T
Eristalis_pertinax,14,10,50,59,Sel_car,1,F,0,NA,T
Eristalis_pertinax,15,10,29,74,Dau_car,1,M,0,NA,T
Eristalis_pertinax,15,12,47,67,Sel_car,1,NA,0,NA,T
Eristalis_pertinax,15,10,53,79,Dau_car,1,F,0,NA,T
Eristalis_pertinax,16,14,16,66,Sel_car,1,m,0,NA,T
Eristalis_pertinax,16,10,2,61,Sel_car,1,NA,0,NA,T
Eristalis_pertinax,19,12,28,74,Dau_car,1,m,0,NA,T
Eristalis_pertinax,19,11,54,55,Ach_pta,1,f,0,NA,T
Eristalis_pertinax,14,18,4,60,Pim_sax,1,NA,0,NA,T
Eristalis_pertinax,14,9,25,35,Sel_car,1,F,0,NA,T
Eristalis_pertinax,15,10,53,79,Pim_sax,1,F,0,NA,T
Eristalis_pertinax,14,9,40,40,Pim_sax,1,M,0,NA,T
Eristalis_pertinax,16,12,14,67,Sel_car,2,M,0,NA,T
Eristalis_pertinax,17,14,10,14,Suc_pra,1,M,0,NA,T
Eristalis_pertinax,15,9,8,65,Sel_car,1,m,0,NA,T
Eristalis_pertinax,18,12,7,14,Suc_pra,1,M,0,NA,T
Eristalis_pertinax,15,12,5,51,Leu_vul,1,NA,0,NA,T
Eristalis_pertinax,15,10,43,77,Ach_pta,1,F,0,NA,T
Eristalis_pertinax,16,9,3,69,Pim_sax,1,F,0,NA,T
Eristalis_pertinax,16,12,14,67,Sel_car,2,F,0,NA,T
Eristalis_pertinax,15,13,11,76,Sel_car,1,F,0,NA,T
Eristalis_pertinax,15,15,54,75,Pim_sax,1,F,0,NA,T
Eristalis_pertinax,15,13,8,75,Sel_car,1,F,0,NA,T
Eristalis_similis,15,10,53,79,Dau_car,1,F,0,NA,T
Eristalis_similis,14,11,14,67,Sel_car,1,NA,0,"to zvíře jsem měla v ruce, přesto tam pohlaví napsané nebylo, myslím, že spíš to byla F",T
Eristalis_sp,18,13,35,68,Cen_jac,1,NA,0,NA,T
Eristalis_sp,16,16,9,68,Sel_car,1,NA,0,NA,T
Eristalis_sp,15,12,20,57,Leu_vul,1,NA,0,NA,T
Eristalis_tenax,18,12,7,14,Suc_pra,1,F,0,NA,T
Eristalis_tenax,16,14,0,58,Cen_jac,1,m,0,NA,T
Eristalis_tenax,19,12,4,10,Suc_pra,1,M,0,NA,T
Eristalis_tenax,16,10,4,63,Leo_aut,1,NA,0,NA,T
Eristalis_tenax,16,11,6,10,Suc_pra,1,F,0,NA,T
Eristalis_tenax,14,12,24,9,Suc_pra,1,M,0,NA,T
Eristalis_tenax,19,15,18,62,Ach_pta,1,F,0,NA,T
Eristalis_tenax,18,12,13,18,Suc_pra,1,F,0,NA,T
Eristalis_tenax,15,17,54,69,Pim_sax,1,NA,0,NA,T
Eristalis_tenax,18,11,58,11,Suc_pra,1,M,0,NA,T
Eristalis_tenax,20,9,28,88,Cen_jac,1,f,0,NA,T
Eristalis_tenax,15,11,57,49,Sel_car,1,F,0,NA,T
Eristalis_tenax,14,17,35,8,Suc_pra,1,M,0,NA,T
Eristalis_tenax,15,9,23,69,Leo_his,1,NA,0,NA,T
Eristalis_tenax,16,11,5,9,Suc_pra,1,M,0,NA,T
Eristalis_tenax,15,8,32,49,Pim_sax,1,NA,0,NA,T
Eristalis_tenax,16,11,3,67,Pim_sax,2,f,0,NA,T
Eristalis_tenax,17,14,8,13,Suc_pra,1,M,0,NA,T
Eristalis_tenax,16,11,6,10,Suc_pra,3,M,0,NA,T
Eristalis_tenax,16,11,10,74,Dau_car,1,NA,0,NA,T
Eristalis_tenax,17,14,17,17,Men_arv,1,F,0,NA,T
Eristalis_tenax,18,12,17,20,Ach_pta,1,M,0,NA,T
Eristalis_tenax,16,12,24,74,Dau_car,1,F,0,NA,T
Eristalis_tenax,14,13,8,10,Suc_pra,1,F,0,NA,T
Eristalis_tenax,14,11,26,70,Cen_jac,1,NA,0,NA,T
Eristalis_tenax,15,8,28,46,Sel_car,1,m,0,NA,T
Eristalis_tenax,17,15,26,50,Cen_jac,1,M,0,NA,T
Eristalis_tenax,15,9,28,14,Suc_pra,1,F,0,NA,T
Eristalis_tenax,14,13,8,10,Suc_pra,1,M,0,NA,T
Eristalis_tenax,15,10,37,76,Sel_car,1,M,0,NA,T
Eristalis_tenax,17,14,21,18,Suc_pra,1,M,0,NA,T
Eristalis_tenax,14,9,25,35,Leo_aut,1,F,0,NA,T
Eristalis_tenax,20,9,15,75,Sel_car,1,f,0,NA,T
Eristalis_tenax,15,17,23,9,Suc_pra,2,F,0,NA,T
Eristalis_tenax,15,17,25,10,Suc_pra,1,M,0,NA,T
Eristalis_tenax,14,12,18,5,Suc_pra,1,?,0,NA,T
Eristalis_tenax,16,12,10,10,Suc_pra,1,m,0,NA,T
Eristalis_tenax,19,13,21,40,Cen_jac,1,F,0,NA,T
Eristalis_tenax,15,17,23,9,Suc_pra,2,M,0,NA,T
Eristalis_tenax,19,14,54,10,Suc_pra,1,M,0,NA,T
Eristalis_tenax,15,16,43,34,Ran_acr,1,F,0,NA,T
Eristalis_tenax,14,8,34,14,Suc_pra,2,F,0,NA,T
Eristalis_tenax,16,9,25,20,Ran_acr,1,f,0,NA,T
Eristalis_tenax,16,12,14,67,Pim_sax,1,M,0,NA,T
Eristalis_tenax,18,12,4,79,Sel_car,1,F,0,NA,T
Eristalis_tenax,15,9,25,13,Suc_pra,1,M,0,NA,T
Eristalis_tenax,14,8,15,9,Suc_pra,1,F,0,NA,T
Eristalis_tenax,19,13,17,37,Ach_pta,1,F,0,NA,T
Eristalis_tenax,15,9,20,58,Pim_sax,1,NA,0,NA,T
Eristalis_tenax,16,12,14,67,Sel_car,1,M,0,NA,T
Eristalis_tenax,14,17,38,10,Suc_pra,1,M,0,NA,T
Eristalis_tenax,15,17,27,12,Suc_pra,1,F,0,NA,T
Eristalis_tenax,14,15,17,67,Sel_car,1,NA,0,NA,T
Eristalis_tenax,14,15,59,10,Suc_pra,1,F,0,NA,T
Eristalis_tenax,14,17,10,10,Suc_pra,3,m,0,NA,T
Eristalis_tenax,14,16,43,35,Cen_jac,1,F,0,NA,T
Eristalis_tenax,16,14,27,10,Suc_pra,1,M,0,NA,T
Eristalis_tenax,19,12,57,85,Ach_pta,1,f,0,NA,T
Eristalis_tenax,16,9,15,10,Suc_pra,1,f,0,NA,T
Eristalis_tenax,16,9,17,12,Suc_pra,1,m,0,NA,T
Eristalis_tenax,15,17,29,13,Suc_pra,1,M,0.8,NA,T
Eristalis_tenax,15,9,14,10,Suc_pra,4,M,0,NA,T
Eristalis_tenax,14,8,17,10,Suc_pra,2,M,0,NA,T
Eristalis_tenax,19,14,58,13,Suc_pra,1,F,0,NA,T
Eristalis_tenax,15,12,25,59,Sel_car,1,F,0,NA,T
Eristalis_tenax,14,8,47,18,Suc_pra,1,F,0,NA,T
Eristalis_tenax,16,9,28,81,Cen_jac,1,F,0,NA,T
Eristalis_tenax,14,16,15,18,Suc_pra,1,M,0,NA,T
Eristalis_tenax,15,9,25,13,Suc_pra,1,F,0,NA,T
Eristalis_tenax,16,11,14,14,Suc_pra,1,M,0,NA,T
Eristalis_tenax,15,11,36,10,Suc_pra,1,NA,0,NA,T
Eristalis_tenax,15,15,22,10,Suc_pra,1,NA,0,NA,T
Eristalis_tenax,15,13,57,21,Suc_pra,1,NA,0,NA,T
Eristalis_tenax,15,16,8,14,Suc_pra,1,F,0,NA,T
Eristalis_tenax,15,9,17,68,Sel_car,2,NA,0,NA,T
Eristalis_tenax,15,12,10,38,San_off,1,NA,0,NA,T
Eristalis_tenax,14,17,37,9,Suc_pra,1,M,0,NA,T
Eristalis_tenax,15,17,19,5,Suc_pra,1,F,0,NA,T
Eristalis_tenax,14,8,47,18,Ach_pta,1,F,0,NA,T
Eristalis_tenax,20,12,29,47,Cen_jac,1,M,0,NA,T
Eristalis_tenax,16,12,10,65,Sel_car,1,F,0,NA,T
Eristalis_tenax,14,17,35,36,Cen_jac,1,f,0,NA,T
Eristalis_tenax,15,15,28,18,Suc_pra,1,m,0,NA,T
Eristalis_tenax,15,17,11,48,Sel_car,1,NA,0,NA,T
Eristalis_tenax,18,13,31,68,Sel_car,1,F,0,NA,T
Eristalis_tenax,14,17,8,9,Suc_pra,1,NA,0,NA,T
Eristalis_tenax,16,9,3,69,Leo_his,1,F,0,NA,T
Eristalis_tenax,19,11,54,55,Ach_pta,1,m,0,NA,T
Eristalis_tenax,15,9,12,9,Suc_pra,2,M,0,NA,T
Eristalis_tenax,14,13,9,9,Suc_pra,1,m,0,NA,T
Eristalis_tenax,14,15,59,10,Suc_pra,1,M,0,NA,T
Eristalis_tenax,14,8,30,13,Suc_pra,2,F,0,NA,T
Eristalis_tenax,16,9,15,10,Suc_pra,4,m,0,NA,T
Eristalis_tenax,15,9,4,5,Suc_pra,1,M,0,NA,T
Eristalis_tenax,14,8,26,11,Ran_acr,1,F,0,NA,T
Formicidae,19,14,51,8,Ran_acr,1,NA,0,NA,F
Geometridae,15,16,19,19,Ach_pta,1,NA,0,NA,T
Geometridae,14,11,2,62,Lat_pra,1,NA,0,NA,T
Geometridae,18,9,5,67,Pim_sax,1,NA,0,NA,T
Gymnosoma_sp,15,16,1,79,Dau_car,1,NA,0,NA,T
Halictidae,14,13,3,L4,Ran_acr,1,NA,0,NA,T
Halictidae,14,12,51,19,Pot_ere,1,NA,0,NA,T
Halictidae,15,11,40,44,Tri_rep,1,NA,0,NA,T
Halictidae,14,13,2,24,Ran_acr,1,NA,0,NA,T
Halictidae,14,16,28,24,Ran_acr,1,NA,0,NA,T
Halictidae,14,15,11,70,Cen_jac,1,NA,0,NA,T
Halictidae,14,14,0,32,Ran_acr,1,NA,0,NA,T
Halictidae,16,12,8,8,Ran_acr,1,NA,0,NA,T
Halictidae,16,11,5,69,Leo_his,1,NA,0,NA,T
Halictidae,14,12,52,93,Ran_acr,1,M,0,NA,T
Halictidae,15,15,52,7,Ran_acr,1,NA,0,NA,T
Halictidae,15,13,48,17,Pot_ere,1,NA,0,NA,T
Halictidae,14,14,19,L3,Pot_ere,1,NA,0,NA,T
Heliconiinae,15,12,38,64,Cen_jac,1,NA,0,NA,T
Heliconiinae,14,14,6,37,Cen_jac,1,NA,0,NA,T
Heliconiinae,15,15,57,10,Suc_pra,2,NA,0,NA,T
Heliconiinae,16,9,18,13,Suc_pra,1,NA,0,NA,T
Helophilus_hybridus,14,13,49,L1,Cir_pal,1,NA,0,NA,T
Helophilus_pendulus,19,11,36,L9,Ran_fla,1,NA,0,NA,T
Helophilus_pendulus,16,12,17,17,Pot_ere,1,NA,0,NA,T
Helophilus_pendulus,15,11,33,8,Pot_ere,1,NA,0,NA,T
Helophilus_pendulus,19,13,3,91,Ran_fla,1,NA,1,NA,T
